RestaurantId;RestaurantName;ActiveStatus;Zipcode;OrderCreationDate;CountOfOrders;Amount
22500;Paulsen's Takeaway;1;D12 HX01;20/09/2019;12;7,47
22500;Paulsen's Takeaway;1;D12 HX01;23/09/2019;14;164.70
22500;Paulsen's Takeaway;1;D12 HX01;24/09/2019;1;0,44
22500;Paulsen's Takeaway;1;D12 HX01;25/09/2019;12;8,12
22500;Paulsen's Takeaway;1;D12 HX01;27/09/2019;5;2,08
22500;Paulsen's Takeaway;1;D12 HX01;29/09/2019;1;0,58
22500;Paulsen's Takeaway;1;D12 HX01;30/09/2019;3;1,40
22500;Paulsen's Takeaway;1;D12 HX01;01/10/2019;2;0,81
22500;Paulsen's Takeaway;1;D12 HX01;02/10/2019;8;37.79
22500;Paulsen's Takeaway;1;D12 HX01;03/10/2019;3;0,68
22500;Paulsen's Takeaway;1;D12 HX01;04/10/2019;8;2,11
22500;Paulsen's Takeaway;1;D12 HX01;07/10/2019;1;0,68
22500;Paulsen's Takeaway;1;D12 HX01;09/10/2019;1;0,58
22500;Paulsen's Takeaway;1;D12 HX01;15/10/2019;1;0,75
22500;Paulsen's Takeaway;1;D12 HX01;17/10/2019;1;0,38
22500;Paulsen's Takeaway;1;D12 HX01;22/10/2019;2;6,00
22500;Paulsen's Takeaway;1;D12 HX01;01/11/2019;1;0,61
22500;Paulsen's Takeaway;1;D12 HX01;05/11/2019;2;8,25
22500;Paulsen's Takeaway;1;D12 HX01;06/11/2019;3;1,13
22500;Paulsen's Takeaway;1;D12 HX01;12/11/2019;1;0,58
22500;Paulsen's Takeaway;1;D12 HX01;13/11/2019;2;1298.68
22500;Paulsen's Takeaway;1;D12 HX01;14/11/2019;1;11,63
22500;Paulsen's Takeaway;1;D12 HX01;18/11/2019;3;23,14
22500;Paulsen's Takeaway;1;D12 HX01;19/11/2019;1;46,50
22500;Paulsen's Takeaway;1;D12 HX01;20/11/2019;3;22,50
22500;Paulsen's Takeaway;1;D12 HX01;21/11/2019;2;1,50
22500;Paulsen's Takeaway;1;D12 HX01;22/11/2019;12;7,43
22500;Paulsen's Takeaway;1;D12 HX01;26/11/2019;7;4,65
22500;Paulsen's Takeaway;1;D12 HX01;27/11/2019;3;60.72
22500;Paulsen's Takeaway;1;D12 HX01;03/12/2019;6;8,17
22500;Paulsen's Takeaway;1;D12 HX01;04/12/2019;23;18,62
22500;Paulsen's Takeaway;1;D12 HX01;05/12/2019;3;6,83
22500;Paulsen's Takeaway;1;D12 HX01;10/12/2019;3;3,34
22500;Paulsen's Takeaway;1;D12 HX01;11/12/2019;17;42,68
22500;Paulsen's Takeaway;1;D12 HX01;12/12/2019;7;2570.61
22500;Paulsen's Takeaway;1;D12 HX01;16/12/2019;7;602.80
22500;Paulsen's Takeaway;1;D12 HX01;17/12/2019;4;16,21
22500;Paulsen's Takeaway;1;D12 HX01;08/02/2020;1;0,44
22500;Paulsen's Takeaway;1;D12 HX01;14/02/2020;1;0,08
22500;Paulsen's Takeaway;1;D12 HX01;21/02/2020;8;0,28
22500;Paulsen's Takeaway;1;D12 HX01;24/02/2020;11;0,39
22500;Paulsen's Takeaway;1;D12 HX01;27/02/2020;17;0,58
22500;Paulsen's Takeaway;1;D12 HX01;01/03/2020;23;NULL
22500;Paulsen's Takeaway;1;D12 HX01;02/03/2020;1;0,67
22500;Paulsen's Takeaway;1;D12 HX01;11/05/2020;1;3,33
22500;Paulsen's Takeaway;1;D12 HX01;20/05/2020;16;11,15
22500;Paulsen's Takeaway;1;D12 HX01;25/05/2020;2;10,33
22500;Paulsen's Takeaway;1;D12 HX01;27/05/2020;1;0,33
22500;Paulsen's Takeaway;1;D12 HX01;04/06/2020;1;0,20
22500;Paulsen's Takeaway;1;D12 HX01;10/06/2020;1;0,42
22500;Paulsen's Takeaway;1;D12 HX01;12/06/2020;4;1,02
22500;Paulsen's Takeaway;1;D12 HX01;17/06/2020;3;1,40
22500;Paulsen's Takeaway;1;D12 HX01;22/06/2020;5;2,18
22500;Paulsen's Takeaway;1;D12 HX01;29/06/2020;1;0,68
22500;Paulsen's Takeaway;1;D12 HX01;01/07/2020;1;0,82
22500;Paulsen's Takeaway;1;D12 HX01;02/07/2020;1;0,20
22500;Paulsen's Takeaway;1;D12 HX01;03/07/2020;1;0,38
22500;Paulsen's Takeaway;1;D12 HX01;07/07/2020;1;1,13
22500;Paulsen's Takeaway;1;D12 HX01;08/07/2020;1;0,10
22500;Paulsen's Takeaway;1;D12 HX01;13/07/2020;1;1,50
22500;Paulsen's Takeaway;1;D12 HX01;03/08/2020;1;0,20
22500;Paulsen's Takeaway;1;D12 HX01;13/08/2020;4;147.60
22500;Paulsen's Takeaway;1;D12 HX01;14/08/2020;1;0,10
22500;Paulsen's Takeaway;1;D12 HX01;03/09/2020;4;47.70
22500;Paulsen's Takeaway;1;D12 HX01;11/09/2020;1;0,06
22500;Paulsen's Takeaway;1;D12 HX01;16/09/2020;1;0,20
22500;Paulsen's Takeaway;1;D12 HX01;06/10/2020;3;1,13
22500;Paulsen's Takeaway;1;D12 HX01;22/10/2020;1;2,11
22500;Paulsen's Takeaway;1;D12 HX01;25/11/2020;2;4,70
22500;Paulsen's Takeaway;1;D12 HX01;04/12/2020;2;9,20
22500;Paulsen's Takeaway;1;D12 HX01;09/12/2020;1;0,44
22500;Paulsen's Takeaway;1;D12 HX01;22/12/2020;1;2,45
22500;Paulsen's Takeaway;1;D12 HX01;01/02/2021;1;0,04
22500;Paulsen's Takeaway;1;D12 HX01;15/02/2021;1;0,13
22500;Paulsen's Takeaway;1;D12 HX01;18/02/2021;1;2,08
22500;Paulsen's Takeaway;1;D12 HX01;18/03/2021;2;1,02
22500;Paulsen's Takeaway;1;D12 HX01;19/03/2021;1;0,53
22500;Paulsen's Takeaway;1;D12 HX01;23/03/2021;1;2,23
22500;Paulsen's Takeaway;1;D12 HX01;24/03/2021;1;0,41
22500;Paulsen's Takeaway;1;D12 HX01;01/04/2021;1;0,37
22500;Paulsen's Takeaway;1;D12 HX01;06/04/2021;1;0,56
22500;Paulsen's Takeaway;1;D12 HX01;08/04/2021;1;0,28
22500;Paulsen's Takeaway;1;D12 HX01;13/04/2021;2;35.73
22500;Paulsen's Takeaway;1;D12 HX01;26/04/2021;1;0,50
22500;Paulsen's Takeaway;1;D12 HX01;30/04/2021;1;0,54
22500;Paulsen's Takeaway;1;D12 HX01;03/05/2021;1;0,50
22500;Paulsen's Takeaway;1;D12 HX01;06/05/2021;1;0,75
22500;Paulsen's Takeaway;1;D12 HX01;10/05/2021;2;0,17
22500;Paulsen's Takeaway;1;D12 HX01;14/05/2021;1;0,75
22500;Paulsen's Takeaway;1;D12 HX01;21/05/2021;1;0,12
22500;Paulsen's Takeaway;1;D12 HX01;04/06/2021;16;5,44
22500;Paulsen's Takeaway;1;D12 HX01;22/06/2021;1;0,36
22500;Paulsen's Takeaway;1;D12 HX01;26/06/2021;2;1,49
22500;Paulsen's Takeaway;1;D12 HX01;13/07/2021;1;0,73
22500;Paulsen's Takeaway;1;D12 HX01;11/08/2021;1;163.80
12550;Frank's Joint;0;2100;19/05/2017;7;4,61
12550;Frank's Joint;1;2100;13/09/2017;4;686.65
24512;Grill & Pizza;1;M8 5BW ;15/03/2018;1;0,13
24512;Grill & Pizza;1;M8 5BW ;20/03/2018;1;0,13
24512;Grill & Pizza;1;M8 5BW ;23/03/2018;2;0,23
24512;Grill & Pizza;1;M8 5BW ;26/03/2018;2;0,23
24512;Grill & Pizza;1;M8 5BW ;09/04/2018;1;0,13
24512;Grill & Pizza;1;M8 5BW ;10/04/2018;1;0,13
24512;Grill & Pizza;1;M8 5BW ;21/05/2018;1;0,13
24512;Grill & Pizza;1;M8 5BW ;13/09/2018;3;0,47
24512;Grill & Pizza;1;M8 5BW ;16/09/2018;2;0,30
24512;Grill & Pizza;1;M8 5BW ;17/09/2018;1;0,17
24512;Grill & Pizza;1;M8 5BW ;23/09/2018;1;0,17
24512;Grill & Pizza;1;M8 5BW ;08/10/2018;2;0,30
24512;Grill & Pizza;1;M8 5BW ;15/10/2018;1;1,43
24512;Grill & Pizza;1;M8 5BW ;17/10/2018;1;0,17
24512;Grill & Pizza;1;M8 5BW ;22/10/2018;1;0,61
27732;KB Pizza time ;1;2800;12/01/2017;3;0,17
27732;KB Pizza time ;1;2800;26/01/2017;1;0,08
27732;KB Pizza time ;1;2800;12/02/2017;1;0,50
27732;KB Pizza time ;1;2800;30/03/2017;1;0,96
27732;KB Pizza time ;1;2800;28/11/2018;4;6,42
27732;KB Pizza time ;1;2800;03/12/2018;1;3,13
27732;KB Pizza time ;1;2800;07/12/2018;2;0,17
27732;KB Pizza time ;1;2800;19/12/2018;2;0,50
27732;KB Pizza time ;1;2800;02/01/2019;2;4,58
27732;KB Pizza time ;1;2800;07/01/2019;1;0,04
27732;KB Pizza time ;1;2800;10/01/2019;1;0,38
27732;KB Pizza time ;1;2800;18/01/2019;3;0,63
27732;KB Pizza time ;1;2800;23/01/2019;1;0,04
27732;KB Pizza time ;1;2800;30/01/2019;1;6,33
27732;KB Pizza time ;1;2800;11/02/2019;1;0,04
27732;KB Pizza time ;1;2800;03/04/2019;2;4,17
27732;KB Pizza time ;1;2800;04/04/2019;4;8,33
27732;KB Pizza time ;1;2800;09/04/2019;1;6,21
27732;KB Pizza time ;1;2800;01/05/2019;1;2,96
27732;KB Pizza time ;1;2800;02/05/2019;1;0,04
27732;KB Pizza time ;1;2800;03/06/2019;1;0,42
27732;KB Pizza time ;1;2800;05/06/2019;1;0,17
27732;KB Pizza time ;1;2800;16/06/2019;1;9,67
27732;KB Pizza time ;1;2800;03/09/2019;1;4,17
27732;KB Pizza time ;1;2800;04/09/2019;1;6,21
27732;KB Pizza time ;1;2800;22/10/2019;1;0,04
27732;KB Pizza time ;1;2800;30/10/2019;34;43,37
27732;KB Pizza time ;1;2800;31/10/2019;11;10,12
27732;KB Pizza time ;1;2800;01/11/2019;6;11,17
27732;KB Pizza time ;1;2800;04/11/2019;2;0,58
27732;KB Pizza time ;1;2800;12/11/2019;4;10,67
27732;KB Pizza time ;1;2800;18/11/2019;1;0,04
27732;KB Pizza time ;1;2800;22/11/2019;3;1,38
27732;KB Pizza time ;1;2800;26/11/2019;2;4,50
27732;KB Pizza time ;1;2800;28/11/2019;1;0,06
27732;KB Pizza time ;1;2800;29/11/2019;3;6,71
27732;KB Pizza time ;1;2800;03/12/2019;7;151.74
27732;KB Pizza time ;1;2800;04/12/2019;14;177.66
27732;KB Pizza time ;1;2800;16/12/2019;1;2,79
27732;KB Pizza time ;1;2800;14/01/2020;2;0,80
27732;KB Pizza time ;1;2800;15/01/2020;2;0,46
27732;KB Pizza time ;1;2800;16/01/2020;1;0,04
27732;KB Pizza time ;1;2800;17/01/2020;1;0,71
27732;KB Pizza time ;1;2800;19/01/2020;1;0,04
27732;KB Pizza time ;1;2800;20/01/2020;1;0,46
27732;KB Pizza time ;1;2800;23/01/2020;4;1,49
27732;KB Pizza time ;1;2800;27/01/2020;6;135.76
27732;KB Pizza time ;1;2800;29/01/2020;2;3,21
27732;KB Pizza time ;1;2800;03/02/2020;1;0,04
27732;KB Pizza time ;1;2800;06/02/2020;8;247.99
27732;KB Pizza time ;1;2800;13/02/2020;1;0,16
27732;KB Pizza time ;1;2800;20/02/2020;1;3,00
27732;KB Pizza time ;1;2800;21/02/2020;1;0,06
27732;KB Pizza time ;1;2800;27/03/2020;1;0,50
27732;KB Pizza time ;1;2800;30/03/2020;2;0,54
27732;KB Pizza time ;1;2800;31/03/2020;1;0,33
27732;KB Pizza time ;1;2800;02/04/2020;3;0,74
27732;KB Pizza time ;1;2800;03/04/2020;1;0,33
27732;KB Pizza time ;1;2800;14/04/2020;2;32.72
27732;KB Pizza time ;1;2800;21/04/2020;6;194.68
27732;KB Pizza time ;1;2800;28/04/2020;4;1,49
27732;KB Pizza time ;1;2800;22/05/2020;5;1,47
27732;KB Pizza time ;1;2800;09/06/2020;2;0,67
27732;KB Pizza time ;1;2800;10/06/2020;3;26.80
27732;KB Pizza time ;1;2800;11/06/2020;5;3,44
27732;KB Pizza time ;1;2800;12/06/2020;3;0,58
27732;KB Pizza time ;1;2800;15/06/2020;5;1,07
27732;KB Pizza time ;1;2800;17/06/2020;3;40.80
27732;KB Pizza time ;1;2800;19/06/2020;2;0,81
27732;KB Pizza time ;1;2800;21/06/2020;2;1,33
27732;KB Pizza time ;1;2800;22/06/2020;3;0,40
27732;KB Pizza time ;1;2800;30/06/2020;2;0,53
27732;KB Pizza time ;1;2800;06/07/2020;3;107.60
27732;KB Pizza time ;1;2800;08/07/2020;4;48.80
27732;KB Pizza time ;1;2800;22/07/2020;3;0,83
27732;KB Pizza time ;1;2800;23/07/2020;4;1,42
27732;KB Pizza time ;1;2800;13/08/2020;10;2,58
27732;KB Pizza time ;1;2800;18/08/2020;1;4,42
27732;KB Pizza time ;1;2800;20/08/2020;1;0,20
27732;KB Pizza time ;1;2800;21/08/2020;2;0,83
27732;KB Pizza time ;1;2800;26/08/2020;2;0,75
27732;KB Pizza time ;1;2800;28/08/2020;2;0,81
27732;KB Pizza time ;1;2800;02/09/2020;1;0,46
27732;KB Pizza time ;1;2800;07/09/2020;1;0,20
27732;KB Pizza time ;1;2800;08/09/2020;2;0,13
27732;KB Pizza time ;1;2800;09/09/2020;1;0,56
27732;KB Pizza time ;1;2800;10/09/2020;3;0,46
27732;KB Pizza time ;1;2800;16/09/2020;5;8,00
27732;KB Pizza time ;1;2800;05/10/2020;2;3,67
27732;KB Pizza time ;1;2800;09/10/2020;1;0,04
27732;KB Pizza time ;1;2800;16/10/2020;1;156.80
27732;KB Pizza time ;1;2800;24/10/2020;1;0,04
27732;KB Pizza time ;1;2800;30/10/2020;15;156.60
27732;KB Pizza time ;1;2800;02/11/2020;8;1,03
27732;KB Pizza time ;1;2800;03/11/2020;1;4,97
27732;KB Pizza time ;1;2800;04/11/2020;1;0,11
27732;KB Pizza time ;1;2800;05/11/2020;1;1,64
27732;KB Pizza time ;1;2800;17/11/2020;1;0,04
27732;KB Pizza time ;1;2800;18/11/2020;4;0,33
27732;KB Pizza time ;1;2800;19/11/2020;1;3,33
27732;KB Pizza time ;1;2800;20/11/2020;3;0,50
27732;KB Pizza time ;1;2800;09/12/2020;1;0,34
27732;KB Pizza time ;1;2800;15/12/2020;2;99.96
27732;KB Pizza time ;1;2800;21/12/2020;1;0,15
27732;KB Pizza time ;1;2800;22/12/2020;2;3,44
27732;KB Pizza time ;1;2800;30/12/2020;1;0,13
27732;KB Pizza time ;1;2800;05/01/2021;1;3,54
27732;KB Pizza time ;1;2800;06/01/2021;1;3,33
27732;KB Pizza time ;1;2800;07/01/2021;5;11,75
27732;KB Pizza time ;1;2800;11/01/2021;1;4,50
27732;KB Pizza time ;1;2800;18/01/2021;1;0,75
27732;KB Pizza time ;1;2800;20/01/2021;1;0,42
27732;KB Pizza time ;1;2800;21/01/2021;10;16,79
27732;KB Pizza time ;1;2800;22/01/2021;5;52.65
27732;KB Pizza time ;1;2800;01/02/2021;1;0,67
27732;KB Pizza time ;1;2800;05/02/2021;14;8,04
27732;KB Pizza time ;1;2800;09/02/2021;4;2,25
27732;KB Pizza time ;1;2800;12/02/2021;1;0,88
27732;KB Pizza time ;1;2800;15/02/2021;28;202.89
27732;KB Pizza time ;1;2800;17/02/2021;2;22,88
27732;KB Pizza time ;1;2800;24/02/2021;4;1,58
27732;KB Pizza time ;1;2800;26/02/2021;1;0,17
27732;KB Pizza time ;1;2800;01/03/2021;9;6,00
27732;KB Pizza time ;1;2800;04/03/2021;1;0,67
27732;KB Pizza time ;1;2800;08/03/2021;1;0,17
27732;KB Pizza time ;1;2800;09/03/2021;13;18,72
27732;KB Pizza time ;1;2800;10/03/2021;1;0,06
27732;KB Pizza time ;1;2800;11/03/2021;9;614.71
27732;KB Pizza time ;1;2800;13/03/2021;1;0,06
27732;KB Pizza time ;1;2800;15/03/2021;1;0,06
27732;KB Pizza time ;1;2800;17/03/2021;1;0,10
27732;KB Pizza time ;1;2800;19/03/2021;1;3,95
27732;KB Pizza time ;1;2800;25/03/2021;1;0,06
27732;KB Pizza time ;1;2800;29/03/2021;16;96.60
27732;KB Pizza time ;1;2800;30/03/2021;1;0,50
27732;KB Pizza time ;1;2800;01/04/2021;7;1,25
27732;KB Pizza time ;1;2800;07/04/2021;3;136.75
27732;KB Pizza time ;1;2800;12/04/2021;1;0,78
27732;KB Pizza time ;1;2800;13/04/2021;1;0,37
27732;KB Pizza time ;1;2800;22/04/2021;4;0,51
27732;KB Pizza time ;1;2800;26/04/2021;1;0,37
27732;KB Pizza time ;1;2800;27/04/2021;2;0,71
27732;KB Pizza time ;1;2800;28/04/2021;1;0,37
27732;KB Pizza time ;1;2800;04/05/2021;7;0,68
27732;KB Pizza time ;1;2800;05/05/2021;1;0,38
27732;KB Pizza time ;1;2800;10/05/2021;20;7,32
27732;KB Pizza time ;1;2800;11/05/2021;9;53.70
27732;KB Pizza time ;1;2800;12/05/2021;2;3,31
27732;KB Pizza time ;1;2800;18/05/2021;1;114.75
27732;KB Pizza time ;1;2800;19/05/2021;9;3,88
27732;KB Pizza time ;1;2800;21/05/2021;2;0,09
27732;KB Pizza time ;1;2800;25/05/2021;7;350.86
27732;KB Pizza time ;1;2800;27/05/2021;18;3,89
27732;KB Pizza time ;1;2800;03/06/2021;1;5,63
27732;KB Pizza time ;1;2800;10/06/2021;1;2,08
27732;KB Pizza time ;1;2800;14/06/2021;2;1,54
27732;KB Pizza time ;1;2800;15/06/2021;3;4,67
27732;KB Pizza time ;1;2800;18/06/2021;1;2,58
27732;KB Pizza time ;1;2800;21/06/2021;1;0,22
27732;KB Pizza time ;1;2800;22/06/2021;1;3,75
27732;KB Pizza time ;1;2800;28/06/2021;5;80.78
27732;KB Pizza time ;1;2800;29/06/2021;1;1,37
27732;KB Pizza time ;1;2800;02/07/2021;3;1,24
27732;KB Pizza time ;1;2800;05/07/2021;1;0,20
27732;KB Pizza time ;1;2800;08/07/2021;1;1,37
27732;KB Pizza time ;1;2800;12/07/2021;2;0,39
27732;KB Pizza time ;1;2800;19/07/2021;4;5,32
27732;KB Pizza time ;1;2800;22/07/2021;6;8,13
27732;KB Pizza time ;1;2800;24/07/2021;1;1,91
27732;KB Pizza time ;1;2800;27/07/2021;2;3,33
27732;KB Pizza time ;1;2800;28/07/2021;2;0,60
27732;KB Pizza time ;1;2800;30/07/2021;3;0,81
27732;KB Pizza time ;1;2800;04/08/2021;4;2,21
27732;KB Pizza time ;1;2800;05/08/2021;1;1,58
27732;KB Pizza time ;1;2800;11/08/2021;2;3,13
27732;KB Pizza time ;1;2800;18/08/2021;1;0,63
27732;KB Pizza time ;1;2800;19/08/2021;1;66.75
27732;KB Pizza time ;1;2800;23/08/2021;2;78.75
27732;KB Pizza time ;1;2800;31/08/2021;2;3,35
27732;KB Pizza time ;1;2800;01/09/2021;1;0,63
27732;KB Pizza time ;1;2800;02/09/2021;1;66.75
27732;KB Pizza time ;1;2800;10/09/2021;1;0,83
27732;KB Pizza time ;1;2800;13/09/2021;2;7,38
27732;KB Pizza time ;1;2800;15/09/2021;5;7,88
27732;KB Pizza time ;1;2800;28/09/2021;8;65.60
27732;KB Pizza time ;1;2800;30/09/2021;3;5,63
27732;KB Pizza time ;1;2800;04/10/2021;8;2,96
27732;KB Pizza time ;1;2800;05/10/2021;2;15,50
27732;KB Pizza time ;1;2800;07/10/2021;1;0,83
27732;KB Pizza time ;1;2800;08/10/2021;2;1,58
27732;KB Pizza time ;1;2800;11/10/2021;2;1,38
27732;KB Pizza time ;1;2800;12/10/2021;2;14,71
27732;KB Pizza time ;1;2800;13/10/2021;3;32.70
27732;KB Pizza time ;1;2800;14/10/2021;1;0,24
27732;KB Pizza time ;1;2800;21/10/2021;6;74.60
27732;KB Pizza time ;1;2800;25/10/2021;3;0,98
27732;KB Pizza time ;1;2800;26/10/2021;19;6,17
27732;KB Pizza time ;1;2800;28/10/2021;2;24.75
27732;KB Pizza time ;1;2800;10/11/2021;1;0,83
27732;KB Pizza time ;1;2800;12/11/2021;1;99.90
27732;KB Pizza time ;1;2800;15/11/2021;1;9,50
27732;KB Pizza time ;1;2800;19/11/2021;1;0,83
27732;KB Pizza time ;1;2800;23/11/2021;2;14,92
27732;KB Pizza time ;1;2800;24/11/2021;1;255.80
27732;KB Pizza time ;1;2800;30/11/2021;1;6,04
27732;KB Pizza time ;1;2800;07/12/2021;2;7,25
28925;Paul and team;0;1000;09/02/2017;1;1,38
28925;Paul and team;0;1000;15/03/2017;1;0,40
30138;English Breakfast;1;3030;04/06/2021;2;0,77
30138;English Breakfast;1;3030;07/06/2021;1;0,23
30138;English Breakfast;1;3030;10/06/2021;1;0,52
30138;English Breakfast;1;3030;21/06/2021;1;0,76
30138;English Breakfast;1;3030;24/06/2021;1;0,29
30138;English Breakfast;1;3030;28/06/2021;1;0,35
30138;English Breakfast;1;3030;30/06/2021;1;0,27
30138;English Breakfast;1;3030;08/07/2021;1;0,57
30138;English Breakfast;1;3030;15/07/2021;1;1,02
30138;English Breakfast;1;3030;27/07/2021;1;0,64
30138;English Breakfast;1;3030;10/09/2021;1;0,27
30138;English Breakfast;1;3030;13/09/2021;1;0,27
30138;English Breakfast;1;3030;23/09/2021;1;0,57
30149;German test restaurant;0;24937;19/05/2017;4;25,58
30149;German test restaurant;0;24937;07/08/2017;1;0,36
30149;German test restaurant;0;24937;31/08/2017;2;24.75
30149;German test restaurant;0;24937;01/09/2017;2;0,54
30149;German test restaurant;0;24937;06/09/2017;1;0,19
30149;German test restaurant;0;24937;28/09/2017;1;0,19
30155;Test restaurant to test;0;;12/01/2017;15;12,75
30647;Tør Takeaway ;1;M1  6HS;12/01/2017;1;7,92
30647;Tør Takeaway ;1;M1  6HS;27/03/2017;1;2,08
30647;Tør Takeaway ;1;M1  6HS;08/04/2017;1;4,17
30647;Tør Takeaway ;1;M1  6HS;21/04/2017;3;116,67
30647;Tør Takeaway ;1;M1  6HS;24/04/2017;2;41,67
30647;Tør Takeaway ;1;M1  6HS;27/04/2017;1;2,71
30647;Tør Takeaway ;1;M1  6HS;02/05/2017;1;41,67
30647;Tør Takeaway ;1;M1  6HS;05/05/2017;6;4,13
30647;Tør Takeaway ;1;M1  6HS;08/05/2017;1;0,08
30647;Tør Takeaway ;1;M1  6HS;19/05/2017;17;14535.00
30647;Tør Takeaway ;1;M1  6HS;29/05/2017;1;20,83
30647;Tør Takeaway ;1;M1  6HS;08/06/2017;1;0,04
30647;Tør Takeaway ;1;M1  6HS;09/06/2017;1;0,04
30647;Tør Takeaway ;1;M1  6HS;22/06/2017;3;0,13
30647;Tør Takeaway ;1;M1  6HS;26/06/2017;2;0,08
30647;Tør Takeaway ;1;M1  6HS;09/07/2017;3;0,13
30647;Tør Takeaway ;1;M1  6HS;12/07/2017;3;168,54
30647;Tør Takeaway ;1;M1  6HS;27/07/2017;1;25,00
30647;Tør Takeaway ;1;M1  6HS;28/07/2017;5;120,29
30647;Tør Takeaway ;1;M1  6HS;15/11/2017;1;21,04
30647;Tør Takeaway ;1;M1  6HS;13/06/2018;2;1,00
30647;Tør Takeaway ;1;M1  6HS;15/06/2018;1;1,96
30647;Tør Takeaway ;1;M1  6HS;09/07/2018;1;0,13
30647;Tør Takeaway ;1;M1  6HS;19/07/2018;3;1,18
30647;Tør Takeaway ;1;M1  6HS;26/07/2018;2;0,08
30647;Tør Takeaway ;1;M1  6HS;14/08/2018;1;3,96
30647;Tør Takeaway ;1;M1  6HS;17/08/2018;1;0,10
30647;Tør Takeaway ;1;M1  6HS;29/08/2018;1;0,10
30647;Tør Takeaway ;1;M1  6HS;30/08/2018;5;104,44
30647;Tør Takeaway ;1;M1  6HS;03/09/2018;1;52,58
30647;Tør Takeaway ;1;M1  6HS;04/09/2018;1;0,04
30647;Tør Takeaway ;1;M1  6HS;07/09/2018;2;133,33
30647;Tør Takeaway ;1;M1  6HS;10/09/2018;1;1,59
30647;Tør Takeaway ;1;M1  6HS;12/09/2018;2;0,08
30647;Tør Takeaway ;1;M1  6HS;13/09/2018;2;0,03
30647;Tør Takeaway ;1;M1  6HS;20/09/2018;1;2,25
30647;Tør Takeaway ;1;M1  6HS;21/09/2018;6;10,82
30647;Tør Takeaway ;1;M1  6HS;24/09/2018;3;5,63
30647;Tør Takeaway ;1;M1  6HS;26/09/2018;2;61.80
30647;Tør Takeaway ;1;M1  6HS;01/10/2018;1;0,14
30647;Tør Takeaway ;1;M1  6HS;11/10/2018;8;172.80
30647;Tør Takeaway ;1;M1  6HS;16/10/2018;1;0,06
30647;Tør Takeaway ;1;M1  6HS;17/10/2018;5;5,71
30647;Tør Takeaway ;1;M1  6HS;18/10/2018;1;25.65
30647;Tør Takeaway ;1;M1  6HS;22/10/2018;2;1,88
30647;Tør Takeaway ;1;M1  6HS;26/10/2018;5;7,21
30647;Tør Takeaway ;1;M1  6HS;31/10/2018;2;1,88
30647;Tør Takeaway ;1;M1  6HS;05/11/2018;1;0,08
30647;Tør Takeaway ;1;M1  6HS;07/11/2018;1;1,62
30647;Tør Takeaway ;1;M1  6HS;12/11/2018;1;0,07
30647;Tør Takeaway ;1;M1  6HS;14/11/2018;1;118.71
30647;Tør Takeaway ;1;M1  6HS;17/11/2018;1;21,95
30647;Tør Takeaway ;1;M1  6HS;03/12/2018;1;15,51
30647;Tør Takeaway ;1;M1  6HS;04/12/2018;3;14,52
30647;Tør Takeaway ;1;M1  6HS;10/12/2018;1;45.90
30647;Tør Takeaway ;1;M1  6HS;27/12/2018;1;60.75
30647;Tør Takeaway ;1;M1  6HS;02/01/2019;1;2,76
30647;Tør Takeaway ;1;M1  6HS;03/01/2019;1;1,70
30647;Tør Takeaway ;1;M1  6HS;04/01/2019;7;517.65
30647;Tør Takeaway ;1;M1  6HS;14/01/2019;3;2,08
30647;Tør Takeaway ;1;M1  6HS;23/01/2019;1;3,78
30647;Tør Takeaway ;1;M1  6HS;11/02/2019;3;14,85
30647;Tør Takeaway ;1;M1  6HS;25/02/2019;2;1,18
30647;Tør Takeaway ;1;M1  6HS;01/03/2019;5;4,67
30647;Tør Takeaway ;1;M1  6HS;04/03/2019;5;7,00
30647;Tør Takeaway ;1;M1  6HS;06/03/2019;2;29.70
30647;Tør Takeaway ;1;M1  6HS;08/03/2019;4;3,55
30647;Tør Takeaway ;1;M1  6HS;11/03/2019;2;29.70
30647;Tør Takeaway ;1;M1  6HS;12/03/2019;1;1,25
30647;Tør Takeaway ;1;M1  6HS;21/03/2019;1;0,07
30647;Tør Takeaway ;1;M1  6HS;22/03/2019;1;0,08
30647;Tør Takeaway ;1;M1  6HS;26/03/2019;2;44.65
30647;Tør Takeaway ;1;M1  6HS;01/04/2019;2;2,36
30647;Tør Takeaway ;1;M1  6HS;15/04/2019;2;0,45
30647;Tør Takeaway ;1;M1  6HS;19/04/2019;2;2,38
30647;Tør Takeaway ;1;M1  6HS;25/04/2019;2;0,20
30647;Tør Takeaway ;1;M1  6HS;02/05/2019;6;4,28
30647;Tør Takeaway ;1;M1  6HS;06/05/2019;3;1,21
30647;Tør Takeaway ;1;M1  6HS;08/05/2019;2;2,38
30647;Tør Takeaway ;1;M1  6HS;09/05/2019;2;1,88
30647;Tør Takeaway ;1;M1  6HS;10/05/2019;1;0,50
30647;Tør Takeaway ;1;M1  6HS;13/05/2019;2;0,68
30647;Tør Takeaway ;1;M1  6HS;23/09/2019;12;6,38
30647;Tør Takeaway ;1;M1  6HS;25/09/2019;2;1,08
3091;production test;0;2400;12/01/2017;1;0,06
3265;Tonys Trattoria ;0;2401;13/01/2017;1;1,04
3899;Tonys trattoria;0;2401;17/03/2017;2;10,83
3899;Tonys trattoria;0;0;20/03/2017;3;2,50
